id,city,place,code
2659,CASABLANCA,QUARTIER  ESPERENCE 2,20590
2660,CASABLANCA,QUARTIER  FUSANTA ,20590
2661,CASABLANCA,QUARTIER  JAMILA ,20590
2662,CASABLANCA,QUARTIER  JDID ,20590
2663,CASABLANCA,QUARTIER  JEAN ,20590
2664,CASABLANCA,QUARTIER  LARBI BEN MSIK ,20590
2665,CASABLANCA,QUARTIER  LATIFA ,20590
2666,CASABLANCA,QUARTIER MAURITANIA,20590
2667,CASABLANCA,QUARTIER PALMIERS,20590
2668,CASABLANCA,QUARTIER SOUBIRA ,20590
2669,CASABLANCA,QUARTIER ZI AIN SEBAA,20590
2670,CASABLANCA,QUARTIER ZI BERNOUSSI ,20590
2671,CASABLANCA,QUARTIER ZI AIN SEBAA,20590
2672,CASABLANCA,QUARTIER ZI BERNOUSSI ,20590
2673,CASABLANCA,QUARTIER ZAKIA,20590
2674,CASABLANCA,QUARTIER ZOUHOUR ,20590
2675,CASABLANCA,BLOC AL MAAGUISE,20600
2676,CASABLANCA,BLOC AL WIFAK ,20600
2677,CASABLANCA,BLOC FARID,20600
2678,CASABLANCA,BLOC MANSOUR I-II-III,20600
2679,CASABLANCA,BLOC MANSOUR JDID,20600
2680,CASABLANCA,BLOC SLAOUI,20600
2681,CASABLANCA,BLOC TAKADOUM EL JADID,20600
2682,CASABLANCA,DOUAR  BISKRA ,20600
2683,CASABLANCA,DOUAR  HAJ AISSA,20600
2684,CASABLANCA,DOUAR  SIDI  AISSA,20600
2685,CASABLANCA,HAY  KATAFA ,20600
2686,CASABLANCA,HAY  RAHMA,20600
2687,CASABLANCA,QUARTIER  AL AMAL ,20600
2688,CASABLANCA,QUARTIER  AL AMAL 1,20600
2689,CASABLANCA,QUARTIER  AL AMAL 2,20600
2690,CASABLANCA,QUARTIER  AL AMAL 3,20600
2691,CASABLANCA,QUARTIER  AL AMAL  4,20600
2692,CASABLANCA,QUARTIER  AL AOUIJA ,20600
2693,CASABLANCA,QUARTIER  AL MAAGUISE ,20600
2694,CASABLANCA,QUARTIER  AL WIFAK ,20600
2695,CASABLANCA,QUARTIER  AMAL I,20600
2696,CASABLANCA,QUARTIER  AMAL II,20600
2697,CASABLANCA,QUARTIER  AMAL III,20600
2698,CASABLANCA,QUARTIER  AMAL IV ,20600
2699,CASABLANCA,QUARTIER  BAROUNI ,20600
2700,CASABLANCA,QUARTIER  BISKRA ,20600
2701,CASABLANCA,QUARTIER  E ,20600
2702,CASABLANCA,QUARTIER  EL MANSOUR ,20600
2703,CASABLANCA,QUARTIER  FARID ,20600
2704,CASABLANCA,QUARTIER  FARIDA,20600
2705,CASABLANCA,QUARTIER  HAJ AISSA,20600
2706,CASABLANCA,QUARTIER  KATAFA ,20600
2707,CASABLANCA,QUARTIER  MAAGUIZE ,20600
2708,CASABLANCA,QUARTIER MANSOUR I,20600
2709,CASABLANCA,QUARTIER MANSOUR II,20600
2710,CASABLANCA,QUARTIER MANSOUR III,20600
2711,CASABLANCA,QUARTIER MANSOUR JDID ,20600
2712,CASABLANCA,QUARTIER SIDI AISSA,20600
2713,CASABLANCA,QUARTIER SIDI BERNOUSSI ,20600
2714,CASABLANCA,QUARTIER SLAOUI,20600
2715,CASABLANCA,QUARTIER TAKADOUM,20600
2716,CASABLANCA,QUARTIER TARIK ,20600
2717,CASABLANCA,ARSAT   JOSSEF,20610
2718,CASABLANCA,CITE  TRAVAUX PUBLICS ,20610
2719,CASABLANCA,DOUAR  BOULAHYA ,20610
2720,CASABLANCA,HAY  BERNOUSSI II ,20610
2721,CASABLANCA,HAY  ESSAADA,20610
2722,CASABLANCA,HAY  MOUBARAKA 1 A75 ET 101 A 118,20610
2723,CASABLANCA,HAY  SAADA,20610
2724,CASABLANCA,QUARTIER  AL BAIDA,20610
2725,CASABLANCA,QUARTIER  AL BOUSTANE ,20610
2726,CASABLANCA,QUARTIER  AL MANSOURIA ,20610
2727,CASABLANCA,QUARTIER  AL MASSIRA KHADRA ,20610
2728,CASABLANCA,QUARTIER  AL QODS,20610
2729,CASABLANCA,QUARTIER  AL QODS A,20610
2730,CASABLANCA,QUARTIER  AL QODS B ,20610
2731,CASABLANCA,QUARTIER  AL QODS C,20610
2732,CASABLANCA,QUARTIER  ANNAKHIL ,20610
2733,CASABLANCA,QUARTIER  BERNOUSSI 2,20610
2734,CASABLANCA,QUARTIER  BOULAHYA ,20610
2735,CASABLANCA,QUARTIER  CHIKASS,20610
2736,CASABLANCA,QUARTIER  EL WIFA,20610
2737,CASABLANCA,QUARTIER  FEDANE EL KHEIR ,20610
2738,CASABLANCA,QUARTIER  GROUPE ZENATA ,20610
2739,CASABLANCA,QUARTIER MOUBARAKA ,20610
2740,CASABLANCA,QUARTIER SAADA,20610
2741,CASABLANCA,QUARTIER SDI BERNOUSSI ,20610
2742,CASABLANCA,QUARTIER T P,20610
2743,CASABLANCA,QUARTIER TARIK EL KHEIR,20610
2744,CASABLANCA,QUARTIER ZENATA ,20610
2745,CASABLANCA,LOT  AL AZHAR ,20620
2746,CASABLANCA,LOT MADINATI ,20620
2747,CASABLANCA,LOT  PANORAMA,20620
2748,CASABLANCA,QUARTIER  AHL LOGHLAM,20620
2749,CASABLANCA,QUARTIER  AL AZHAR ,20620
2750,CASABLANCA,QUARTIER  AL FAJR ,20620
2751,CASABLANCA,QUARTIER  MADINATI ,20620
2752,CASABLANCA,QUARTIER PANORAMA,20620
2753,CASABLANCA,QUARTIER SAKANI,20620
2754,CASABLANCA,CARRIER  GHLIA,20630
2755,CASABLANCA,CARRIER  RHAMNER ,20630
2756,CASABLANCA,CARRIER  SOKOUILA ,20630
2757,CASABLANCA,CARRIER  ZARABA,20630
2758,CASABLANCA,CARRIER  RHAMNER ,20630
2759,CASABLANCA,CARRIER SOKOUILA,20630
2760,CASABLANCA,CARRIER  THOMAS,20630
2761,CASABLANCA,CARRIER  ZARABA,20630
2762,CASABLANCA,HAY  AL JAWHRA ,20630
2763,CASABLANCA,HAY  AL OURDA ,20630
2764,CASABLANCA,HAY  RAHMANI ,20630
2765,CASABLANCA,HAY  SARAZANE ,20630
2766,CASABLANCA,QUARTIER  ABDELLAH SKAKRI ,20630
2767,CASABLANCA,QUARTIER  AL ALAA,20630
2768,CASABLANCA,QUARTIER  AL KAWTAR ,20630
2769,CASABLANCA,QUARTIER  ALHAMD ,20630
2770,CASABLANCA,QUARTIER  ANASSI ,20630
2771,CASABLANCA,QUARTIER  ANNAKHIL DIAR AL HANA ,20630
2772,CASABLANCA,QUARTIER  BOUIRAT ,20630
2773,CASABLANCA,QUARTIER  DIAR ESSAADA,20630
2774,CASABLANCA,QUARTIER  EL HADIKA ,20630
2775,CASABLANCA,QUARTIER  RAHMANI ,20630
2776,CASABLANCA,QUARTIER  ENNAKHIL ,20630
2777,CASABLANCA,QUARTIER  ERRHMANA,20630
2778,CASABLANCA,QUARTIER  GHALIA ,20630
2779,CASABLANCA,QUARTIER  HAJ EL CHOUJAA,20630
2780,CASABLANCA,QUARTIER  JAWHARA ,20630
2781,CASABLANCA,QUARTIER MIMARZA ,20630
2782,CASABLANCA,QUARTIER OULED GHALIA ,20630
2783,CASABLANCA,QUARTIER REDA ,20630
2784,CASABLANCA,QUARTIER RHAMNA ,20630
2785,CASABLANCA,QUARTIER SEKOUILA ,20630
2786,CASABLANCA,QUARTIER ZARHOUNE WALILI ,20630
2787,CASABLANCA,RESIDENCE AL AMAL AL WAHA ,20630
2788,CASABLANCA,RESIDENCE AL ITIMADE,20630
2789,CASABLANCA,RESIDENCE KARAM DALIA,20630
2790,CASABLANCA,CARRIER  SEKOUILA,20640
2791,CASABLANCA,HAY  AL WALAA,20640
2792,CASABLANCA,HAY  ANASSI ,20640
2793,CASABLANCA,HAY  ENNASR ET YAMNA ,20640
2794,CASABLANCA,HAY  ETTACHAROUK ,20640
2795,CASABLANCA,HAY  MOUSTABANO ,20640
2796,CASABLANCA,HAY  SIDI MOUMEN LAKDIM ,20640
2797,CASABLANCA,LOT  ATTACHAROUK S1,20640
2798,CASABLANCA,LOT  ATTACHAROUK S2,20640
2799,CASABLANCA,LOT  BARAKA 2,20640
2800,CASABLANCA,LOT  FADL  ET SAFIA ,20640
2801,CASABLANCA,LOT MADINAT ENNOUR ,20640
2802,CASABLANCA,QUARTIER  AHL LOGHLAM,20640
2803,CASABLANCA,QUARTIER  AL FADL II,20640
2804,CASABLANCA,QUARTIER  AL KAOUTAR ,20640
2805,CASABLANCA,QUARTIER  AL WALAA,20640
2806,CASABLANCA,QUARTIER  ANASSI ,20640
2807,CASABLANCA,QUARTIER  ATTACHAROUK S2,20640
2808,CASABLANCA,QUARTIER  ATTACHAROUK S1,20640
2809,CASABLANCA,QUARTIER  BARAKA 2,20640
2810,CASABLANCA,QUARTIER  ETTACHAROUK ,20640
2811,CASABLANCA,QUARTIER  MADINAT ENNOUR ,20640
2812,CASABLANCA,QUARTIER RAHMANI ,20640
2813,CASABLANCA,QUARTIER SIDI MOUMEN LAKDIM,20640
2814,CASABLANCA,RESIDENCE AL KAOUTAR ,20640
2815,CASABLANCA,RESIDENCE CHARAF TAROUDANTE ,20640
2816,CASABLANCA,RESIDENCE YAKINE AL ALAA,20640
2817,CASABLANCA,RIAD  BEN SLIMANE KM 65 A 82,20640
2818,CASABLANCA,HAY  EL BARKA AL HOUDA,20650
2819,CASABLANCA,HAY  HOUDA ,20650
2820,CASABLANCA,HAY  SADRI ,20650
2821,CASABLANCA,QUARTIER  HOUDA,20650
2822,CASABLANCA,DOUAR  BENBOUAZZA,20660
2823,CASABLANCA,DOUAR  BOULAAJOUL ,20660
2824,CASABLANCA,HAY  ERRAHMA ,20660
2825,CASABLANCA,HAY  FALAH MASSIRA III ,20660
2826,CASABLANCA,QUARTIER  AICHA,20660
2827,CASABLANCA,QUARTIER  BENBOUAZZA,20660
2828,CASABLANCA,QUARTIER  BOULAAJOUL ,20660
2829,CASABLANCA,QUARTIER  EL FALAH ,20660
2830,CASABLANCA,QUARTIER  ERRAHMA,20660
2831,CASABLANCA,QUARTIER MASSIRA,20660
2832,CASABLANCA,QUARTIER MASSIRA JDIDA,20660
2833,CASABLANCA,QUARTIER MY RACHID G3,20660
2834,CASABLANCA,QUARTIER MY RACHID G5,20660
2835,CASABLANCA,QUARTIER MY RACHID G6,20660
2836,CASABLANCA,QUARTIER MY RACHID GROUP 1,20660
2837,CASABLANCA,QUARTIER ZI HAY RAHMA,20660
2838,CASABLANCA,CITE  ONCF,20670
2839,CASABLANCA,DERB  AL KHEIRIA,20670
2840,CASABLANCA,DERB  BENNANI,20670
2841,CASABLANCA,DERB  FOMAR ,20670
2842,CASABLANCA,DERB  MOKHTAR  SOUSSI,20670
2843,CASABLANCA,DERB  SANIA,20670
2844,CASABLANCA,DIOUR  ESSALAM ,20670
2845,CASABLANCA,HAY  AL MASSIRA II ,20670
2846,CASABLANCA,HAY  BOURNAZEL  ,20670
2847,CASABLANCA,HAY  MOULAY LARBI ALAOUI ,20670
2848,CASABLANCA,HAY  RAJA I ET II ,20670
2849,CASABLANCA,HAY  RAJA II ,20670
2850,CASABLANCA,HAY  SADRI ,20670
2851,CASABLANCA,HAY  SADRI MY RACHID I,20670
2852,CASABLANCA,HAY  SALAMA I ,20670
2853,CASABLANCA,HAY  SALAMA III ,20670
2854,CASABLANCA,QUARTIER  AL MASSIRA II ,20670
2855,CASABLANCA,QUARTIER  AZZAITOUNE ,20670
2856,CASABLANCA,QUARTIER  BENNANI ,20670
2857,CASABLANCA,QUARTIER  BOURNAZEL ,20670
2858,CASABLANCA,QUARTIER  DIAR SALAM,20670
2859,CASABLANCA,QUARTIER LALLA MERIEM ,20670
2860,CASABLANCA,QUARTIER  MABROUKA ,20670
2861,CASABLANCA,QUARTIER  MABROUKA  D SAMIA ,20670
2862,CASABLANCA,QUARTIER  MABROUKA MY LARBI ALAOUI ,20670
2863,CASABLANCA,QUARTIER  MABROUKA  SALAMA III,20670
2864,CASABLANCA,QUARTIER MASSIRA II ,20670
2865,CASABLANCA,HAY  RAJA II ,20670
2866,CASABLANCA,QUARTIER MOKHTAR SOUSSI ,20670
2867,CASABLANCA,QUARTIER MY RACHID ,20670
2868,CASABLANCA,QUARTIER MY RACHID II ,20670
2869,CASABLANCA,QUARTIER MY RACHID II DIAR ESSALAM ,20670
2870,CASABLANCA,QUARTIER  MY RACHIDIMMEBLE,20670
2871,CASABLANCA,QUARTIER SAFIA,20670
2872,CASABLANCA,QUARTIER SALAMA III,20670
2873,CASABLANCA,QUARTIER SANIA,20670
2874,CASABLANCA,QUARTIER YOUSRA,20670
2875,CASABLANCA,DERB  BALADIA ,20700
2876,CASABLANCA,HAY  ENNOUR ,20700
2877,CASABLANCA,QUARTIER  AL MAGHERB ,20700
2878,CASABLANCA,QUARTIER  BELFAKIH,20700
2879,CASABLANCA,QUARTIER  BOUAMRI ,20700
2880,CASABLANCA,QUARTIER  BOUSKOURA ,20700
2881,CASABLANCA,QUARTIER  CHREKA ,20700
2882,CASABLANCA,QUARTIER  CINOUKA ,20700
2883,CASABLANCA,QUARTIER S OTHMANE BALADIA,20700
2884,CASABLANCA,QUARTIER S.OTHMANE JDID,20700
2885,CASABLANCA,QUARTIER SALMIA II,20700
2886,CASABLANCA,QUARTIER SALMIA II FERREILLE,20700
2887,CASABLANCA,QUARTIER SIDI OTHMANE ,20700
2888,CASABLANCA,QUARTIER SIDI OTHMANE 1,20700
2889,BENI MELLAL,CITE BELLVUE,23000
2890,BENI MELLAL,KISSARIAT BAARIB,23000
2891,BENI MELLAL,KSAR BELKHEIR,23000
2892,BENI MELLAL,KSAR BEN HAMMOU,23000
2893,BENI MELLAL,LOT ABOURRAJA,23000
2894,BENI MELLAL,LOT BAB AL KHEIR,23000
2895,BENI MELLAL,LOT ETTISSIR,23000
2896,BENI MELLAL,LOT FERDAOUS,23000
2897,BENI MELLAL,LOT KARIMA,23000
2898,BENI MELLAL,LOT NAWAL,23000
2899,BENI MELLAL,LOT RAHA,23000
2900,BENI MELLAL,QUARTIER ABOURRAJA,23000
2901,BENI MELLAL,QUARTIER ADMINISTRATIF,23000
2902,BENI MELLAL,QUARTIER AYAT,23000
2903,BENI MELLAL,QUARTIER DAKHLAAYAT,23000
2904,BENI MELLAL,QUARTIER DCHIRA,23000
2905,BENI MELLAL,QUARTIER EL KHAIR,23000
2906,BENI MELLAL,QUARTIER ESSOROURE,23000
2907,BENI MELLAL,QUARTIER FOUGHAL,23000
2908,BENI MELLAL,QUARTIER KSAR 2 BIBANE,23000
2909,BENI MELLAL,QUARTIER KSAR BELKHEIR,23000
2910,BENI MELLAL,QUARTIER KSAR BEN HAMMOU,23000
2911,BENI MELLAL,QUARTIER MIFTAH,23000
2912,BENI MELLAL,QUARTIER MODERNE,23000
2913,BENI MELLAL,QUARTIER PROVINCIALE,23000
2914,BENI MELLAL,QUARTIER TAMEGNOUNT,23000
2915,BENI MELLAL,RESIDENCE DONIA,23000
2916,BENI MELLAL,JNANE EL FETH,23010
2917,BENI MELLAL,COOPERATIVE ELFETH,23010
2918,BENI MELLAL,DAR DBAGH,23010
2919,BENI MELLAL,LOT AMMARIA,23010
2920,BENI MELLAL,LOT BEN ZEROUAL,23010
2921,BENI MELLAL,LOT CHARAF,23010
2922,BENI MELLAL,LOT EL JOUD,23010
2923,BENI MELLAL,LOT ENNAKHIL,23010
2924,BENI MELLAL,LOT ENNOUR,23010
2925,BENI MELLAL,LOT KADI AYAD,23010
2926,BENI MELLAL,LOT NIAMA,23010
2927,BENI MELLAL,LOT OUM ERRABIA,23010
2928,BENI MELLAL,LOT TAWFIK,23010
2929,BENI MELLAL,LOT WALFA,23010
2930,BENI MELLAL,QUARTIER 18,23010
2931,BENI MELLAL,QUARTIER ANCIENNE MEDINA,23010
2932,BENI MELLAL,QUARTIER ASEFET SERHANI,23010
2933,BENI MELLAL,QUARTIER BAB FTOUH,23010
2934,BENI MELLAL,QUARTIER BEN ZEROUAL,23010
2935,BENI MELLAL,QUARTIER BIAD,23010
2936,BENI MELLAL,QUARTIER BINE EL OUIDANE,23010
2937,BENI MELLAL,QUARTIER BOUACHOUCH,23010
2938,BENI MELLAL,QUARTIER DAR DBAGH,23010
2939,BENI MELLAL,QUARTIER DOMANIAL,23010
2940,BENI MELLAL,QUARTIER DOMANIAL BAT B,23010
2941,BENI MELLAL,QUARTIER EL AHBAS,23010
2942,BENI MELLAL,QUARTIER EL JOUD,23010
2943,BENI MELLAL,QUARTIER EL KEIR,23010
2944,BENI MELLAL,QUARTIER EL KASSIMI,23010
2945,BENI MELLAL,QUARTIER EL KASSIMI EX SOMMAA,23010
2946,BENI MELLAL,QUARTIER EL MASSIRA,23010
2947,BENI MELLAL,QUARTIER EL MASSIRA I,23010
2948,BENI MELLAL,QUARTIER ENNASER,23010
2949,BENI MELLAL,QUARTIER ENNASER EX BOUACHOUCH,23010
2950,BENI MELLAL,QUARTIER IBEN SINA,23010
2951,BENI MELLAL,QUARTIER MDIOULA,23010
2952,BENI MELLAL,QUARTIER OUM DAHR,23010
2953,BENI MELLAL,QUARTIER OUMDHAR,23010
2954,BENI MELLAL,QUARTIER RMILA,23010
2955,BENI MELLAL,QUARTIER RMILA SOMAA,23010
2956,BENI MELLAL,QUARTIER SAADA,23010
2957,BENI MELLAL,QUARTIER SOMMAA,23010
2958,BENI MELLAL,QUARTIER YACOUB EL MANSOUR,23010
2959,BENI MELLAL,HAY KASTOR,23020
2960,BENI MELLAL,HAY NOUAIL ELMEKHZENE 16 GROUPES,23020
2961,BENI MELLAL,HAY SI SALEM 26 BLOC,23020
2962,BENI MELLAL,HAY SOUMIA,23020
2963,BENI MELLAL,HAY EL MORABITINE,23020
2964,BENI MELLAL,HAY ERRACHAD,23020
2965,BENI MELLAL,HAY HOUDA 16 GROUPES,23020
2966,BENI MELLAL,HAY RANNIA 1,23020
2967,BENI MELLAL,LOT EL BARAKA,23020
2968,BENI MELLAL,LOT EL HISSEN,23020
2969,BENI MELLAL,LOT ENNAJAT,23020
2970,BENI MELLAL,LOT ERRACHIDIA,23020
2971,BENI MELLAL,LOT ERRAJA,23020
2972,BENI MELLAL,LOT FARES,23020
2973,BENI MELLAL,LOT FEDAN NOUAIL,23020
2974,BENI MELLAL,LOT HASNA,23020
2975,BENI MELLAL,LOT INNAS,23020
2976,BENI MELLAL,LOT KHALIFA,23020
2977,BENI MELLAL,LOT LALLA HASNA,23020
2978,BENI MELLAL,LOT LATIFA,23020
2979,BENI MELLAL,LOT LEBDEGUE,23020
2980,BENI MELLAL,LOT MOURABIT,23020
2981,BENI MELLAL,LOT SOUMIA,23020
2982,BENI MELLAL,LOT YASMINA,23020
2983,BENI MELLAL,QUARTIER AIT SOLTANA,23020
2984,BENI MELLAL,QUARTIER AIT THAICH,23020
2985,BENI MELLAL,QUARTIER AITSOLTANA,23020
2986,BENI MELLAL,QUARTIER AITHAICHE,23020
2987,BENI MELLAL,QUARTIER AMAL,23020
2988,BENI MELLAL,QUARTIER AZIZA,23020
2989,BENI MELLAL,QUARTIER BEN AADI,23020
2990,BENI MELLAL,QUARTIER BEN AADL,23020
2991,BENI MELLAL,QUARTIER BENADDI,23020
2992,BENI MELLAL,QUARTIER CHIADMIA,23020
2993,BENI MELLAL,QUARTIER EITOUNE LAMHAL,23020
2994,BENI MELLAL,QUARTIER EL BOUHARRAOUI,23020
2995,BENI MELLAL,QUARTIER EL HASSANI,23020
2996,BENI MELLAL,QUARTIER EL HOUDA,23020
2997,BENI MELLAL,QUARTIER EL JABALIA,23020
2998,BENI MELLAL,QUARTIER ELAMRIA 1,23020
2999,BENI MELLAL,QUARTIER ELAMRIA 2,23020
3000,BENI MELLAL,QUARTIER ELBOUHARRAOUI,23020
3001,BENI MELLAL,QUARTIER EL HASSANIA,23020
3002,BENI MELLAL,QUARTIER EL INBIAATE,23020
3003,BENI MELLAL,QUARTIER ELJABALIA 4 BLOC,23020
3004,BENI MELLAL,QUARTIER EL KHEIR,23020
3005,BENI MELLAL,QUARTIER ELMOURABITINE,23020
3006,BENI MELLAL,QUARTIER ENNACER,23020
3007,BENI MELLAL,QUARTIER ERACHAD,23020
3008,BENI MELLAL,QUARTIER ERRAJA 1,23020
3009,BENI MELLAL,QUARTIER ERRAJA 2,23020
3010,BENI MELLAL,QUARTIER ERRAJA 3,23020
3011,BENI MELLAL,QUARTIER ESSAFA,23020
3012,BENI MELLAL,QUARTIER ESSAFA 4 BLOC,23020
3013,BENI MELLAL,QUARTIER ESSALAM,23020
3014,BENI MELLAL,QUARTIER ESSAOUMAIA,23020
3015,BENI MELLAL,QUARTIER ESSAOUMAIA 1,23020
3016,BENI MELLAL,QUARTIER ESSAOUMAIA 2,23020
3017,BENI MELLAL,QUARTIER ESSAOUMAIA 3,23020
3018,BENI MELLAL,QUARTIER FATHIA,23020
3019,BENI MELLAL,QUARTIER FERHAT,23020
3020,BENI MELLAL,QUARTIER GHITA 3,23020
3021,BENI MELLAL,QUARTIER HASNA 1,23020
3022,BENI MELLAL,QUARTIER HOUSDA ZONE VILLA,23020
3023,BENI MELLAL,QUARTIER HOUSSNE 1,23020
3024,BENI MELLAL,QUARTIER HOUSSNE 2,23020
3025,BENI MELLAL,QUARTIER INBIAT,23020
3026,BENI MELLAL,QUARTIER INDUSTRIEL,23020
3027,BENI MELLAL,QUARTIER INNAS 10,23020
3028,BENI MELLAL,QUARTIER INNAS 4,23020
3029,BENI MELLAL,QUARTIER INNAS 7,23020
3030,BENI MELLAL,QUARTIER KANZA,23020
3031,BENI MELLAL,QUARTIER KHARROUBA,23020
3032,BENI MELLAL,QUARTIER LA MOSQUEE,23020
3033,BENI MELLAL,QUARTIER LATIFA 1,23020
3034,BENI MELLAL,QUARTIER LATIFA 2,23020
3035,BENI MELLAL,QUARTIER LATIFA 3,23020
3036,BENI MELLAL,QUARTIER MAJIDA,23020
3037,BENI MELLAL,QUARTIER MIMOUNA 4 BLOC,23020
3038,BENI MELLAL,QUARTIER MOHAMMADIA,23020
3039,BENI MELLAL,QUARTIER NAJAT 1,23020
3040,BENI MELLAL,QUARTIER NAJAT 2,23020
3041,BENI MELLAL,QUARTIER NOUIEL EELMEKHZEN,23020
3042,BENI MELLAL,QUARTIER PROTECTION CIVILE,23020
3043,BENI MELLAL,QUARTIER RACHID,23020
3044,BENI MELLAL,QUARTIER RADOUANE,23020
3045,BENI MELLAL,QUARTIER TAKADOUM 30 BLOC,23020
3046,BENI MELLAL,QUARTIER TAKADOUM N 2,23020
3047,BENI MELLAL,QUARTIER YASMINE,23020
3048,BENI MELLAL,QUARTIER YASMINE 1,23020
3049,BENI MELLAL,QUARTIER YAY RANNIA 1 ET 2,23020
3050,BENI MELLAL,QUARTIER ZITOUNE EL MHALE,23020
3051,BENI MELLAL,HAY KSAR EGHZAFAT,23030
3052,BENI MELLAL,HAY RIAD EL ATLAS,23030
3053,BENI MELLAL,DOUAR AIT FELHA,23030
3054,BENI MELLAL,DOUAR AIT FELHA EX DOUAR BELKAID,23030
3055,BENI MELLAL,DOUAR BELKAID,23030
3056,BENI MELLAL,DOUAR BEN CHOUIA,23030
3057,BENI MELLAL,DOUAR CYCLICE,23030
3058,BENI MELLAL,DOUAR OUTATA,23030
3059,BENI MELLAL,DOUAR ZAARATI,23030
3060,BENI MELLAL,HAY AL MAGHRIB AL ARABI,23030
3061,BENI MELLAL,HAY ATLAS,23030
3062,BENI MELLAL,HAY ATLAS ZONE VILLA,23030
3063,BENI MELLAL,HAY BOULEGROUNE,23030
3064,BENI MELLAL,HAY DOURLARBI LAAJEL,23030
3065,BENI MELLAL,HAY EL FETTH,23030
3066,BENI MELLAL,HAY EL FETTH EX DOURLARBI LAAJEL,23030
3067,BENI MELLAL,HAY EL INACHE ELWATANI,23030
3068,BENI MELLAL,HAY EL JAHAD,23030
3069,BENI MELLAL,HAY ESSALEM,23030
3070,BENI MELLAL,HAY ESSALEM EX BOULEGROUNE,23030
3071,BENI MELLAL,HAY EZAITOUNE,23030
3072,BENI MELLAL,HAY KSAR GHZAFATE,23030
3073,BENI MELLAL,HAY LALLA AICHA,23030
3074,BENI MELLAL,HAY LALLA AICHA EX ELINACHE ELWATANI,23030
3075,BENI MELLAL,HAY MOHAMMADI,23030
3076,BENI MELLAL,HAY MOHAMMADI N 2,23030
3077,BENI MELLAL,HAY RANNIA 2,23030
3078,BENI MELLAL,KSAR GHZAFAR,23030
3079,BENI MELLAL,LOT AIN ASSERDOUNE,23030
3080,BENI MELLAL,LOT AIN ASSERDOUNE BEN KIRANE,23030
3081,BENI MELLAL,LOT ASMAA,23030
3082,BENI MELLAL,LOT BENCHAKROUNE BEN KIRANE,23030
3083,BENI MELLAL,LOT EZZAITOUNE BENKIRANE,23030
3084,BENI MELLAL,LOT GHITA BEN KIRANE,23030
3085,BENI MELLAL,LOT HADRIA,23030
3086,BENI MELLAL,LOT JAMAL,23030
3087,BENI MELLAL,LOT JIL EL MOUSTAKBEL,23030
3088,BENI MELLAL,LOT LAYMOUNE BENKIRANE,23030
3089,BENI MELLAL,LOT MAATAOUI,23030
3090,BENI MELLAL,LOT MABROUKA,23030
3091,BENI MELLAL,LOT MEHDIA,23030
3092,BENI MELLAL,LOT MOURABIT BENKIRANE,23030
3093,BENI MELLAL,LOT NISRINE,23030
3094,BENI MELLAL,LOT NOURANE,23030
3095,BENI MELLAL,LOT OUMNIA,23030
3096,BENI MELLAL,LOT RIHLET ENNESER,23030
3097,BENI MELLAL,LOT SOUAD,23030
3098,BENI MELLAL,LOT TASEMMET BENKIRANE,23030
3099,BENI MELLAL,LOT WACIL,23030
3100,BENI MELLAL,LOT YASMINE BEN KIRANE,23030
3101,BENI MELLAL,LOT ZEHOUANI,23030
3102,BENI MELLAL,QUARTIER AIN ASSERDOUNE,23030
3103,BENI MELLAL,QUARTIER ATLAS,23030
3104,BENI MELLAL,QUARTIER BEN ADDI,23030
3105,BENI MELLAL,QUARTIER BEN ZAROIAL,23030
3106,BENI MELLAL,QUARTIER BOUCHRAIT,23030
3107,BENI MELLAL,QUARTIER BOUGHNISSA,23030
3108,BENI MELLAL,QUARTIER BOULAROUNE,23030
3109,BENI MELLAL,QUARTIER DOUA LAARBI LAAJAJ,23030
3110,BENI MELLAL,QUARTIER ESSADA BEN KIRANE,23030
3111,BENI MELLAL,QUARTIER FARAH,23030
3112,BENI MELLAL,QUARTIER HASSANIA,23030
3113,BENI MELLAL,QUARTIER MOHA%%ASI EX BOUCHRAIT,23030
3114,BENI MELLAL,QUARTIER HIND,23030
3115,BENI MELLAL,QUARTIER LALLA AICHA I,23030
3116,BENI MELLAL,QUARTIER LALLA AICHA I 10,23030
3117,BENI MELLAL,QUARTIER LALLA AICHA I 11,23030
3118,BENI MELLAL,QUARTIER LALLA AICHA I 12,23030
3119,BENI MELLAL,QUARTIER LALLA AICHA I 13,23030
3120,BENI MELLAL,QUARTIER LALLA AICHA I 15,23030
3121,BENI MELLAL,QUARTIER LALLA AICHA I 17,23030
3122,BENI MELLAL,QUARTIER LALLA AICHA I 18,23030
3123,BENI MELLAL,QUARTIER LALLA AICHA I 23,23030
3124,BENI MELLAL,QUARTIER LALLA AICHA I21,23030
3125,BENI MELLAL,QUARTIER LALLA AICHA II,23030
3126,BENI MELLAL,QUARTIER LALLA AICHA II 1,23030
3127,BENI MELLAL,QUARTIER LALLA AICHA II 2,23030
3128,BENI MELLAL,QUARTIER LALLA AICHA II 3,23030
3129,BENI MELLAL,QUARTIER LALLA AICHA II 4,23030
3130,BENI MELLAL,QUARTIER LALLA AICHA II 5,23030
3131,BENI MELLAL,QUARTIER LALLA AICHA III,23030
3132,BENI MELLAL,QUARTIER LALLA AICHA III 2,23030
3133,BENI MELLAL,QUARTIER LALLA AICHA III 3,23030
